,img_src,label,label_index,one_hot
95,./datasets\PlantDoc\Apple leaf\4633813-sweet-apple-with-leaf.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
96,./datasets\PlantDoc\Apple leaf\Apple-Leaves-Diabetes.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
97,./datasets\PlantDoc\Apple leaf\apple-tree-branch-blossom-plant-fruit-berry-leaf-flower-food-green-produce-evergreen-flora-sad-shrub-apples-branch-with-apples-flowering-plant-rose-family-acerola-malpighia-woody-plant-land-plant-928225.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
98,./datasets\PlantDoc\Apple leaf\apple-tree-branch-green-leaves-fresh-isolated-white-background-33032922.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
99,./datasets\PlantDoc\Apple leaf\apple-tree-branch-green-leaves-fresh-isolated-white-background-33032924.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
100,./datasets\PlantDoc\Apple leaf\apple-tree-branch-plant-fruit-leaf-flower-food-green-produce-flora-immature-apple-tree-flowering-plant-wild-apple-tree-apple-gear-land-plant-606389.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
101,./datasets\PlantDoc\Apple leaf\apple-tree-leaf-curl-apple-tree-leaf-curl-aphids-apple-tree-leaves-curling-too-much-water.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
102,./datasets\PlantDoc\Apple leaf\apple-tree-leaves.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
103,./datasets\PlantDoc\Apple leaf\appleleaf+trial+007.JPG.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
104,./datasets\PlantDoc\Apple leaf\AppleLeavesInRain.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
105,./datasets\PlantDoc\Apple leaf\apples_silver-leaf_04_zoom.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
106,./datasets\PlantDoc\Apple leaf\Apple_tree_leaf_J1.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
107,./datasets\PlantDoc\Apple leaf\autumn-red-apple-leaves.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
108,./datasets\PlantDoc\Apple leaf\bright-red-crab-apple-fruit-malus-john-downie-on-the-tree-in-late-KH3WRX.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
109,./datasets\PlantDoc\Apple leaf\closeup-red-apple-fruit-leaf-isolated-white-background-57605895.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
110,./datasets\PlantDoc\Apple leaf\Crab-Apple-%28Malus-Sylvestris%29-Leaf.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
111,./datasets\PlantDoc\Apple leaf\CRABAPPLE2_leaves.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
112,./datasets\PlantDoc\Apple leaf\CRABAPPLE3_leaves.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
113,./datasets\PlantDoc\Apple leaf\CRABAPPLE_leaves.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
114,./datasets\PlantDoc\Apple leaf\crab_apple_03_leaves.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
115,./datasets\PlantDoc\Apple leaf\depositphotos_27383223-stock-photo-apple-leaves.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
116,./datasets\PlantDoc\Apple leaf\depositphotos_30057617-Green-leaf-of-apple-tree.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
117,./datasets\PlantDoc\Apple leaf\depositphotos_4505396-Green-apple-leaf.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
118,./datasets\PlantDoc\Apple leaf\depositphotos_45748597-stock-photo-ripe-apple-with-leaf.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
119,./datasets\PlantDoc\Apple leaf\depositphotos_55202179-stock-photo-green-apple-with-leaf-and.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
120,./datasets\PlantDoc\Apple leaf\depositphotos_56066889-stock-photo-apple-with-leaf.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
121,./datasets\PlantDoc\Apple leaf\depositphotos_6657863-stock-photo-single-red-apple-with-leaf.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
122,./datasets\PlantDoc\Apple leaf\Dwarf-Apple-Pink-Lady-2545.jpeg.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
123,"./datasets\PlantDoc\Apple leaf\flat,1000x1000,075,f.u2.jpg",Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
124,./datasets\PlantDoc\Apple leaf\fresh-wet-green-apple-leaf-water-drops-isolated-white-background-31353097.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
125,./datasets\PlantDoc\Apple leaf\fruit_apple_apple-tree_wallpaper_EA60026.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
126,./datasets\PlantDoc\Apple leaf\green-apple-fruits-leaf-16266077.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
127,./datasets\PlantDoc\Apple leaf\green-apple-fruits-leaf-25050127.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
128,./datasets\PlantDoc\Apple leaf\green-apple-leaf-26110796.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
129,./datasets\PlantDoc\Apple leaf\green-apple-leaf-cut-white-ripe-background-clipping-path-42422046.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
130,./datasets\PlantDoc\Apple leaf\green-apple-leaf-slice-isolated-white-ripe-background-clipping-path-42352971.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
131,./datasets\PlantDoc\Apple leaf\green-apple-leaf-slice-isolated-white-ripe-background-clipping-path-44598638.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
132,./datasets\PlantDoc\Apple leaf\green-apple-leaf-slice-isolated-white-ripe-background-clipping-path-45471482.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
133,./datasets\PlantDoc\Apple leaf\green-apple-leaf-white-background-33503979.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
134,./datasets\PlantDoc\Apple leaf\green-leaf-apple-tree-14300049.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
135,./datasets\PlantDoc\Apple leaf\green-leaf-apple-tree-isolated-white-background-33032695.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
136,./datasets\PlantDoc\Apple leaf\green-leaf-picture-id177130309_b=1&k=6&m=177130309&s=612x612&w=0&h=VP3U0AM5j0fvQqOwuI5f7cmb2Ji88mVep0eoXQaJRfs=.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
137,./datasets\PlantDoc\Apple leaf\grow-an-apple-tree-from-seed-in-singapore-img5.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
138,./datasets\PlantDoc\Apple leaf\June%2B2010%2B022.JPG.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
139,./datasets\PlantDoc\Apple leaf\leaf-apple-tree-one-green-isolated-41556482.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
140,./datasets\PlantDoc\Apple leaf\leaves-isolated-on-white-background-picture-id537925565_k=6&m=537925565&s=612x612&w=0&h=Ogzc4YHTI4i4q9aiTIG6Zq2sAMv6xTKiDlCmYANlzK8=.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
141,./datasets\PlantDoc\Apple leaf\Malus+sylvestris+-+Crab+Apple+04.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
142,./datasets\PlantDoc\Apple leaf\malus-floribunda-le-amoro2-a.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
143,./datasets\PlantDoc\Apple leaf\red-apple-green-leaf-isolated-white-background-57496220.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
144,./datasets\PlantDoc\Apple leaf\red-apple-leaf-slice-white-background-29914331.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
145,./datasets\PlantDoc\Apple leaf\red-apple-leaves-309078.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
146,./datasets\PlantDoc\Apple leaf\red-apple-one-leaf-13226302.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
147,./datasets\PlantDoc\Apple leaf\ripe-red-apple-with-green-leaf-isolated-on-white-picture-id184640296_s=612x612.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
148,./datasets\PlantDoc\Apple leaf\ripe-red-apple-with-leaf-picture-id117485645_b=1&k=6&m=117485645&s=612x612&w=0&h=Ii96HYzF-2E5ky-IcXbVhvEFvU28o0rlkwagb7T6LhY=.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
149,./datasets\PlantDoc\Apple leaf\shiny-red-apple-green-leaf-isolated-white-background-56202743.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
150,./datasets\PlantDoc\Apple leaf\stock-photo-apple-leaf-isolated-on-white-background-287560226.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
151,./datasets\PlantDoc\Apple leaf\stock-photo-apple-leaf-set-isolated-on-white-background-300957002.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
152,./datasets\PlantDoc\Apple leaf\stock-photo-apple-leaves-collection-isolated-on-white-background-373945045.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
153,./datasets\PlantDoc\Apple leaf\stock-photo-apple-leaves-isolated-on-a-white-background-leaf-from-an-apple-tree-cut-from-background-520909219.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
154,./datasets\PlantDoc\Apple leaf\stock-photo-apple-leaves-isolated-on-the-white-background-729570907.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
155,./datasets\PlantDoc\Apple leaf\stock-photo-apple-leaves-isolated-on-white-background-232913425.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
156,./datasets\PlantDoc\Apple leaf\stock-photo-apple-leaves-isolated-on-white-background-295979933.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
157,./datasets\PlantDoc\Apple leaf\stock-photo-apple-leaves-isolated-on-white-background-326520134.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
158,./datasets\PlantDoc\Apple leaf\stock-photo-apple-leaves-isolated-on-white-collection-197880929.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
159,./datasets\PlantDoc\Apple leaf\stock-photo-apple-leaves-set-isolated-on-white-271652246.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
160,./datasets\PlantDoc\Apple leaf\stock-photo-apple-tree-leaf-isolated-on-a-white-622503302.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
161,./datasets\PlantDoc\Apple leaf\stock-photo-fresh-apple-leaf-isolated-on-white-collection-407823346.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
162,./datasets\PlantDoc\Apple leaf\stock-photo-green-apple-leaf-clipping-path-258728936.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
163,./datasets\PlantDoc\Apple leaf\stock-photo-green-apple-leaf-isolated-on-white-with-clipping-path-195130079.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
164,./datasets\PlantDoc\Apple leaf\stock-photo-green-apple-leaves-on-the-white-background-796491496.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
165,./datasets\PlantDoc\Apple leaf\stock-photo-isolated-apple-green-granny-smith-apple-with-leaf-isolated-on-white-background-60343762.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
166,./datasets\PlantDoc\Apple leaf\stock-photo-one-green-leaf-of-apple-tree-isolated-on-white-background-close-up-studio-photography-102522179.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
167,./datasets\PlantDoc\Apple leaf\stock-photo-red-apple-with-green-leaf-isolated-on-white-background-with-clipping-path-327512429.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
168,./datasets\PlantDoc\Apple leaf\stock-photo-red-apple-with-leaf-124592107.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
169,./datasets\PlantDoc\Apple leaf\stock-photo-red-apple-with-leaf-138430751.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
170,./datasets\PlantDoc\Apple leaf\stock-photo-red-apple-with-leaves-isolated-on-white-99003845.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
171,./datasets\PlantDoc\Apple leaf\stock-photo-sweet-apple-with-leaf-111143150.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
172,./datasets\PlantDoc\Apple leaf\stock-photo-whole-ripe-green-apple-with-apple-leaf-and-green-apple-half-isolated-on-white-background-with-566226067.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
173,./datasets\PlantDoc\Apple leaf\yellow-apple-leaves-isolated-10868989.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
174,./datasets\PlantDoc\Apple leaf\yellow-ripe-apple-leaf-27092797.jpg,Apple leaf,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
175,./datasets\PlantDoc\Apple rust leaf\02.-Rust-2017-207u24s.jpg,Apple rust leaf,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
176,./datasets\PlantDoc\Apple rust leaf\0605_Rust-induced_leafspot.jpg,Apple rust leaf,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
177,./datasets\PlantDoc\Apple rust leaf\1-Cedar-apple-rust-infections-and-rust-induced-leafspot-on-Ginger-Gold-4-Jun-08-2d4hi2k.jpg,Apple rust leaf,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
178,./datasets\PlantDoc\Apple rust leaf\1-Severe-cedar-apple-rust-on-Ginger-Gold-1-Jul-09-1n5iktz.jpg,Apple rust leaf,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
179,./datasets\PlantDoc\Apple rust leaf\185161-004-EAF28842.jpg,Apple rust leaf,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
180,./datasets\PlantDoc\Apple rust leaf\2-Rust-induced-leaf-scorch-1fpa6c3.jpg,Apple rust leaf,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
181,./datasets\PlantDoc\Apple rust leaf\2011-011.jpg,Apple rust leaf,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
182,./datasets\PlantDoc\Apple rust leaf\20130519cedarapplerust.jpg,Apple rust leaf,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
183,./datasets\PlantDoc\Apple rust leaf\20130610_110514.jpg,Apple rust leaf,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
184,./datasets\PlantDoc\Apple rust leaf\20130610_110525.jpg,Apple rust leaf,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
185,./datasets\PlantDoc\Apple rust leaf\20130802_111632.jpg,Apple rust leaf,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
186,./datasets\PlantDoc\Apple rust leaf\20130802_111648.jpg,Apple rust leaf,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
187,./datasets\PlantDoc\Apple rust leaf\20170524_195105-1k1eu8b.jpg,Apple rust leaf,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
